"Activity","Subject","Feature","Variable","Axis","Average"
"SITTING","25","BodyGyro","mean","Z",-0.445263750438462
"SITTING","25","BodyGyro","std","X",-0.990228793615385
"SITTING","25","BodyGyro","std","Y",-0.980511192538462
"SITTING","25","BodyGyro","std","Z",-0.973405214615385
"SITTING","25","BodyGyroJerk","mean","X",-0.0954801379692308
"SITTING","25","BodyGyroJerk","mean","Y",-0.0391651423907692
"SITTING","25","BodyGyroJerk","mean","Z",-0.0495595643230769
"SITTING","25","BodyGyroJerk","std","X",-0.992304653846154
"SITTING","25","BodyGyroJerk","std","Y",-0.991315767692308
"SITTING","25","BodyGyroJerk","std","Z",-0.991491387846154
"SITTING","25","BodyGyroJerkMag","mean",NA,-0.99286465
"SITTING","25","BodyGyroJerkMag","std",NA,-0.991766403076923
"SITTING","25","BodyGyroMag","mean",NA,-0.966568718615385
"SITTING","25","BodyGyroMag","std",NA,-0.970639125692308
"SITTING","25","GravityAcc","mean","X",0.865686078153846
"SITTING","25","GravityAcc","mean","Y",0.208287142261538
"SITTING","25","GravityAcc","mean","Z",0.167140956385077
"SITTING","25","GravityAcc","std","X",-0.988879980615385
"SITTING","25","GravityAcc","std","Y",-0.963415016923077
"SITTING","25","GravityAcc","std","Z",-0.969459982461538
"SITTING","25","GravityAccMag","mean",NA,-0.970409337076923
"SITTING","25","GravityAccMag","std",NA,-0.960003414461538
"SITTING","26","BodyAcc","mean","X",-0.362168007929487
"SITTING","26","BodyAcc","mean","Y",-0.480716528027308
"SITTING","26","BodyAcc","mean","Z",-0.532482009296154
"SITTING","26","BodyAcc","std","X",-0.979262082371795
"SITTING","26","BodyAcc","std","Y",-0.93929125224359
"SITTING","26","BodyAcc","std","Z",-0.947392877179487
"SITTING","26","BodyAccJerk","mean","X",-0.457790552401282
"SITTING","26","BodyAccJerk","mean","Y",-0.48947024841032
"SITTING","26","BodyAccJerk","mean","Z",-0.497896181380962
"SITTING","26","BodyAccJerk","std","X",-0.992779127884615
"SITTING","26","BodyAccJerk","std","Y",-0.986984902179487
"SITTING","26","BodyAccJerk","std","Z",-0.990350912435897
"SITTING","26","BodyAccJerkMag","mean",NA,-0.990898435769231
"SITTING","26","BodyAccJerkMag","std",NA,-0.989986111666667
"SITTING","26","BodyAccMag","mean",NA,-0.952745518910256
"SITTING","26","BodyAccMag","std",NA,-0.934095241275641
"SITTING","26","BodyBodyAccJerkMag","mean",NA,-0.989481942820513
"SITTING","26","BodyBodyAccJerkMag","std",NA,-0.989521272820513
"SITTING","26","BodyBodyGyroJerkMag","mean",NA,-0.993985447564103
"SITTING","26","BodyBodyGyroJerkMag","std",NA,-0.99420976974359
"SITTING","26","BodyBodyGyroMag","mean",NA,-0.97646387
"SITTING","26","BodyBodyGyroMag","std",NA,-0.963650652307692
"SITTING","26","BodyGyro","mean","X",-0.513583313635256
"SITTING","26","BodyGyro","mean","Y",-0.532902821832692
"SITTING","26","BodyGyro","mean","Z",-0.449656373275641
"SITTING","26","BodyGyro","std","X",-0.991173068461538
"SITTING","26","BodyGyro","std","Y",-0.971466501410256
"SITTING","26","BodyGyro","std","Z",-0.9673540025
"SITTING","26","BodyGyroJerk","mean","X",-0.095984817
"SITTING","26","BodyGyroJerk","mean","Y",-0.0403070205666667
"SITTING","26","BodyGyroJerk","mean","Z",-0.0487627204433077
"SITTING","26","BodyGyroJerk","std","X",-0.995882512051282
"SITTING","26","BodyGyroJerk","std","Y",-0.993139833846154
"SITTING","26","BodyGyroJerk","std","Z",-0.991929788974359
"SITTING","26","BodyGyroJerkMag","mean",NA,-0.994466446282051
"SITTING","26","BodyGyroJerkMag","std",NA,-0.994033207051282
"SITTING","26","BodyGyroMag","mean",NA,-0.954052945897436
"SITTING","26","BodyGyroMag","std",NA,-0.964742022307692
"SITTING","26","GravityAcc","mean","X",0.782955611794872
"SITTING","26","GravityAcc","mean","Y",0.223105562025641
"SITTING","26","GravityAcc","mean","Z",0.314387627435897
"SITTING","26","GravityAcc","std","X",-0.965082925641026
"SITTING","26","GravityAcc","std","Y",-0.949286700807692
"SITTING","26","GravityAcc","std","Z",-0.944580863846154
"SITTING","26","GravityAccMag","mean",NA,-0.953079994102564
"SITTING","26","GravityAccMag","std",NA,-0.933602783410256
"SITTING","27","BodyAcc","mean","X",-0.357370402928571
"SITTING","27","BodyAcc","mean","Y",-0.49479241775
"SITTING","27","BodyAcc","mean","Z",-0.540093864794286
"SITTING","27","BodyAcc","std","X",-0.988619652071429
"SITTING","27","BodyAcc","std","Y",-0.971422594214286
"SITTING","27","BodyAcc","std","Z",-0.964539703857143
"SITTING","27","BodyAccJerk","mean","X",-0.456467855535714
"SITTING","27","BodyAccJerk","mean","Y",-0.490283929746143
"SITTING","27","BodyAccJerk","mean","Z",-0.496600287701214
"SITTING","27","BodyAccJerk","std","X",-0.990975184285714
"SITTING","27","BodyAccJerk","std","Y",-0.985590292357143
"SITTING","27","BodyAccJerk","std","Z",-0.989093259214286
"SITTING","27","BodyAccJerkMag","mean",NA,-0.989467178285714
"SITTING","27","BodyAccJerkMag","std",NA,-0.989200539571429
"SITTING","27","BodyAccMag","mean",NA,-0.977124067785714
"SITTING","27","BodyAccMag","std",NA,-0.970205985785714
"SITTING","27","BodyBodyAccJerkMag","mean",NA,-0.988773269428571
"SITTING","27","BodyBodyAccJerkMag","std",NA,-0.988531651142857
"SITTING","27","BodyBodyGyroJerkMag","mean",NA,-0.992390264285714
"SITTING","27","BodyBodyGyroJerkMag","std",NA,-0.991967776285714
"SITTING","27","BodyBodyGyroMag","mean",NA,-0.979482820857143
"SITTING","27","BodyBodyGyroMag","std",NA,-0.970528266285714
"SITTING","27","BodyGyro","mean","X",-0.512195493471429
"SITTING","27","BodyGyro","mean","Y",-0.531937841832143
"SITTING","27","BodyGyro","mean","Z",-0.446736426535
"SITTING","27","BodyGyro","std","X",-0.988738521785714
"SITTING","27","BodyGyro","std","Y",-0.981552577714286
"SITTING","27","BodyGyro","std","Z",-0.976654414642857
"SITTING","27","BodyGyroJerk","mean","X",-0.0951635808
"SITTING","27","BodyGyroJerk","mean","Y",-0.0396410809285714
"SITTING","27","BodyGyroJerk","mean","Z",-0.0503883556285714
"SITTING","27","BodyGyroJerk","std","X",-0.993640318285714
"SITTING","27","BodyGyroJerk","std","Y",-0.992176818695652
"SITTING","27","BodyGyroJerk","std","Z",-0.991766787571429
"SITTING","27","BodyGyroJerkMag","mean",NA,-0.994034710714286
"SITTING","27","BodyGyroJerkMag","std",NA,-0.992112829571429
"SITTING","27","BodyGyroMag","mean",NA,-0.963565474
"SITTING","27","BodyGyroMag","std",NA,-0.970782132714286
"SITTING","27","GravityAcc","mean","X",0.839464714
"SITTING","27","GravityAcc","mean","Y",0.212947021371429
"SITTING","27","GravityAcc","mean","Z",0.276417431042857
"SITTING","27","GravityAcc","std","X",-0.982445738
"SITTING","27","GravityAcc","std","Y",-0.982553336571429
"SITTING","27","GravityAcc","std","Z",-0.967268066
"SITTING","27","GravityAccMag","mean",NA,-0.979481668857143
"SITTING","27","GravityAccMag","std",NA,-0.969526674714286
"SITTING","28","BodyAcc","mean","X",-0.351421256597222
"SITTING","28","BodyAcc","mean","Y",-0.48244604727125
"SITTING","28","BodyAcc","mean","Z",-0.531872363111111
"SITTING","28","BodyAcc","std","X",-0.984114757708333
"SITTING","28","BodyAcc","std","Y",-0.939895361597222
"SITTING","28","BodyAcc","std","Z",-0.934856361597222
"SITTING","28","BodyAccJerk","mean","X",-0.450012321215278
"SITTING","28","BodyAccJerk","mean","Y",-0.474110211907431
"SITTING","28","BodyAccJerk","mean","Z",-0.486340848963403
"SITTING","28","BodyAccJerk","std","X",-0.977036730833333
"SITTING","28","BodyAccJerk","std","Y",-0.963104939513889
"SITTING","28","BodyAccJerk","std","Z",-0.977327598055556
"SITTING","28","BodyAccJerkMag","mean",NA,-0.973274366805556
"SITTING","28","BodyAccJerkMag","std",NA,-0.970301646111111
"SITTING","28","BodyAccMag","mean",NA,-0.954858916319444
"SITTING","28","BodyAccMag","std",NA,-0.950032063888889
"SITTING","28","BodyBodyAccJerkMag","mean",NA,-0.969178686666667
"SITTING","28","BodyBodyAccJerkMag","std",NA,-0.970823336388889
"SITTING","28","BodyBodyGyroJerkMag","mean",NA,-0.979465868888889
"SITTING","28","BodyBodyGyroJerkMag","std",NA,-0.97839537
"SITTING","28","BodyBodyGyroMag","mean",NA,-0.960297525
"SITTING","28","BodyBodyGyroMag","std",NA,-0.953534292638889
"SITTING","28","BodyGyro","mean","X",-0.503813064702778
"SITTING","28","BodyGyro","mean","Y",-0.515256009333333
"SITTING","28","BodyGyro","mean","Z",-0.433577438826389
"SITTING","28","BodyGyro","std","X",-0.980643562361111
"SITTING","28","BodyGyro","std","Y",-0.954761761597222
"SITTING","28","BodyGyro","std","Z",-0.959096919305556
"SITTING","28","BodyGyroJerk","mean","X",-0.0953935055833333
"SITTING","28","BodyGyroJerk","mean","Y",-0.0408007786402778
"SITTING","28","BodyGyroJerk","mean","Z",-0.0579015362166667
"SITTING","28","BodyGyroJerk","std","X",-0.982155662638889
"SITTING","28","BodyGyroJerk","std","Y",-0.980713868611111
"SITTING","28","BodyGyroJerk","std","Z",-0.971001691388889
"SITTING","28","BodyGyroJerkMag","mean",NA,-0.981213159305556
"SITTING","28","BodyGyroJerkMag","std",NA,-0.978441918333333
"SITTING","28","BodyGyroMag","mean",NA,-0.955175567083333
"SITTING","28","BodyGyroMag","std",NA,-0.951065984027778
"SITTING","28","GravityAcc","mean","X",0.907331309166667
"SITTING","28","GravityAcc","mean","Y",-0.112596728361111
"SITTING","28","GravityAcc","mean","Z",0.135402566816667
"SITTING","28","GravityAcc","std","X",-0.989132499583333
"SITTING","28","GravityAcc","std","Y",-0.971766352361111
"SITTING","28","GravityAcc","std","Z",-0.956087679583333
"SITTING","28","GravityAccMag","mean",NA,-0.955789708611111
"SITTING","28","GravityAccMag","std",NA,-0.947782703333333
"SITTING","29","BodyAcc","mean","X",-0.356956993083333
"SITTING","29","BodyAcc","mean","Y",-0.493120091020833
"SITTING","29","BodyAcc","mean","Z",-0.543017425016667
"SITTING","29","BodyAcc","std","X",-0.99068127025
"SITTING","29","BodyAcc","std","Y",-0.962458223583333
"SITTING","29","BodyAcc","std","Z",-0.96693242625
"SITTING","29","BodyAccJerk","mean","X",-0.4594509749575
"SITTING","29","BodyAccJerk","mean","Y",-0.488948939476667
"SITTING","29","BodyAccJerk","mean","Z",-0.492651270024
"SITTING","29","BodyAccJerk","std","X",-0.993872867916667
"SITTING","29","BodyAccJerk","std","Y",-0.984774209416667
"SITTING","29","BodyAccJerk","std","Z",-0.990307297333333
"SITTING","29","BodyAccJerkMag","mean",NA,-0.990719807666667
"SITTING","29","BodyAccJerkMag","std",NA,-0.990531729333333
"SITTING","29","BodyAccMag","mean",NA,-0.975681776833333
"SITTING","29","BodyAccMag","std",NA,-0.970254168166667
"SITTING","29","BodyBodyAccJerkMag","mean",NA,-0.990093703833333
"SITTING","29","BodyBodyAccJerkMag","std",NA,-0.989822909333333
"SITTING","29","BodyBodyGyroJerkMag","mean",NA,-0.995063049
"SITTING","29","BodyBodyGyroJerkMag","std",NA,-0.994742028
"SITTING","29","BodyBodyGyroMag","mean",NA,-0.980269425833333
"SITTING","29","BodyBodyGyroMag","std",NA,-0.971011373
"SITTING","29","BodyGyro","mean","X",-0.513160340116667
"SITTING","29","BodyGyro","mean","Y",-0.532954506273333
"SITTING","29","BodyGyro","mean","Z",-0.457941998791667
"SITTING","29","BodyGyro","std","X",-0.99045323
"SITTING","29","BodyGyro","std","Y",-0.987796914166667
"SITTING","29","BodyGyro","std","Z",-0.972070254416667
"SITTING","29","BodyGyroJerk","mean","X",-0.0953636995833333
"SITTING","29","BodyGyroJerk","mean","Y",-0.040001843485
"SITTING","29","BodyGyroJerk","mean","Z",-0.047000897695
"SITTING","29","BodyGyroJerk","std","X",-0.9933220295
"SITTING","29","BodyGyroJerk","std","Y",-0.995319164666667
"SITTING","29","BodyGyroJerk","std","Z",-0.9928337675
"SITTING","29","BodyGyroJerkMag","mean",NA,-0.995392308166667
"SITTING","29","BodyGyroJerkMag","std",NA,-0.994905344
"SITTING","29","BodyGyroMag","mean",NA,-0.962377332166667
"SITTING","29","BodyGyroMag","std",NA,-0.971578024666667
"SITTING","29","GravityAcc","mean","X",0.891563755166667
"SITTING","29","GravityAcc","mean","Y",0.1556594569
"SITTING","29","GravityAcc","mean","Z",0.286256063666667
"SITTING","29","GravityAcc","std","X",-0.984679151833333
"SITTING","29","GravityAcc","std","Y",-0.973604289833333
"SITTING","29","GravityAcc","std","Z",-0.966032045333333
"SITTING","29","GravityAccMag","mean",NA,-0.978017021833333
"SITTING","29","GravityAccMag","std",NA,-0.9692903165
"SITTING","30","BodyAcc","mean","X",-0.358336351810484
"SITTING","30","BodyAcc","mean","Y",-0.481061677605645
"SITTING","30","BodyAcc","mean","Z",-0.532894768389516
"SITTING","30","BodyAcc","std","X",-0.98342687483871
"SITTING","30","BodyAcc","std","Y",-0.935924789354839
"SITTING","30","BodyAcc","std","Z",-0.94842893233871
"SITTING","30","BodyAccJerk","mean","X",-0.45638483163629
"SITTING","30","BodyAccJerk","mean","Y",-0.485324396009597
"SITTING","30","BodyAccJerk","mean","Z",-0.494379966801694
"SITTING","30","BodyAccJerk","std","X",-0.989441070967742
"SITTING","30","BodyAccJerk","std","Y",-0.981161522419355
"SITTING","30","BodyAccJerk","std","Z",-0.988567796612903
"SITTING","30","BodyAccJerkMag","mean",NA,-0.987799055645161
"SITTING","30","BodyAccJerkMag","std",NA,-0.98605764
"SITTING","30","BodyAccMag","mean",NA,-0.958705304758064
"SITTING","30","BodyAccMag","std",NA,-0.943222599596774
"SITTING","30","BodyBodyAccJerkMag","mean",NA,-0.985826330967742
"SITTING","30","BodyBodyAccJerkMag","std",NA,-0.985294959032258
"SITTING","30","BodyBodyGyroJerkMag","mean",NA,-0.991750682096774
"SITTING","30","BodyBodyGyroJerkMag","std",NA,-0.990946424516129
"SITTING","30","BodyBodyGyroMag","mean",NA,-0.973876282903226
"SITTING","30","BodyBodyGyroMag","std",NA,-0.959513937258065
"SITTING","30","BodyGyro","mean","X",-0.511438637328226
"SITTING","30","BodyGyro","mean","Y",-0.528179720901613
"SITTING","30","BodyGyro","mean","Z",-0.44548842483871
"SITTING","30","BodyGyro","std","X",-0.988308736370968
"SITTING","30","BodyGyro","std","Y",-0.975141256370968
"SITTING","30","BodyGyro","std","Z",-0.956180942983871
"SITTING","30","BodyGyroJerk","mean","X",-0.095270767516129
"SITTING","30","BodyGyroJerk","mean","Y",-0.0407930587264516
"SITTING","30","BodyGyroJerk","mean","Z",-0.0488204595806452
"SITTING","30","BodyGyroJerk","std","X",-0.993868545483871
"SITTING","30","BodyGyroJerk","std","Y",-0.992491322903226
"SITTING","30","BodyGyroJerk","std","Z",-0.988124495645161
"SITTING","30","BodyGyroJerkMag","mean",NA,-0.993737388225806
"SITTING","30","BodyGyroJerkMag","std",NA,-0.991280225
"SITTING","30","BodyGyroMag","mean",NA,-0.955847323870968
"SITTING","30","BodyGyroMag","std",NA,-0.960641288225806
"SITTING","30","GravityAcc","mean","X",0.825473836935484
"SITTING","30","GravityAcc","mean","Y",0.114588392624871
"SITTING","30","GravityAcc","mean","Z",0.34476602
"SITTING","30","GravityAcc","std","X",-0.978364712258065
"SITTING","30","GravityAcc","std","Y",-0.959361306774194
"SITTING","30","GravityAcc","std","Z",-0.956635663064516
"SITTING","30","GravityAccMag","mean",NA,-0.957487221451613
"SITTING","30","GravityAccMag","std",NA,-0.942901466612903
"STANDING","1","BodyAcc","mean","X",-0.358166151792453
"STANDING","1","BodyAcc","mean","Y",-0.496604218919811
"STANDING","1","BodyAcc","mean","Z",-0.547949458207547
"STANDING","1","BodyAcc","std","X",-0.995894123301887
"STANDING","1","BodyAcc","std","Y",-0.972741579245283
"STANDING","1","BodyAcc","std","Z",-0.978856568301887
"STANDING","1","BodyAccJerk","mean","X",-0.459627071566038
"STANDING","1","BodyAccJerk","mean","Y",-0.4887214868
"STANDING","1","BodyAccJerk","mean","Z",-0.497218707792415
"STANDING","1","BodyAccJerk","std","X",-0.994839150754717
"STANDING","1","BodyAccJerk","std","Y",-0.986333479622642
"STANDING","1","BodyAccJerk","std","Z",-0.992300497735849
"STANDING","1","BodyAccJerkMag","mean",NA,-0.992367790566038
"STANDING","1","BodyAccJerkMag","std",NA,-0.993096209433962
"STANDING","1","BodyAccMag","mean",NA,-0.984817284245283
"STANDING","1","BodyAccMag","std",NA,-0.982128366792453
"STANDING","1","BodyBodyAccJerkMag","mean",NA,-0.99254247754717
"STANDING","1","BodyBodyAccJerkMag","std",NA,-0.992536003396226
"STANDING","1","BodyBodyGyroJerkMag","mean",NA,-0.994815376981132
"STANDING","1","BodyBodyGyroJerkMag","std",NA,-0.994671123207547
"STANDING","1","BodyBodyGyroMag","mean",NA,-0.984617623396226
"STANDING","1","BodyBodyGyroMag","std",NA,-0.978466072075472
"STANDING","1","BodyGyro","mean","X",-0.50518726041783
"STANDING","1","BodyGyro","mean","Y",-0.524190838415094
"STANDING","1","BodyGyro","mean","Z",-0.452986185915094
"STANDING","1","BodyGyro","std","X",-0.987344537641509
"STANDING","1","BodyGyro","std","Y",-0.987421083867924
"STANDING","1","BodyGyro","std","Z",-0.981495478490566
"STANDING","1","BodyGyroJerk","mean","X",-0.0996092129056604
"STANDING","1","BodyGyroJerk","mean","Y",-0.0440627877924528
"STANDING","1","BodyGyroJerk","mean","Z",-0.0489505466716981
"STANDING","1","BodyGyroJerk","std","X",-0.992945106981132
"STANDING","1","BodyGyroJerk","std","Y",-0.995137917358491
"STANDING","1","BodyGyroJerk","std","Z",-0.992108467169811
"STANDING","1","BodyGyroJerkMag","mean",NA,-0.994966790566038
"STANDING","1","BodyGyroJerkMag","std",NA,-0.994733238679245
"STANDING","1","BodyGyroMag","mean",NA,-0.976493792830189
"STANDING","1","BodyGyroMag","std",NA,-0.978690028679245
"STANDING","1","GravityAcc","mean","X",0.942952000377358
"STANDING","1","GravityAcc","mean","Y",-0.272983832264151
"STANDING","1","GravityAcc","mean","Z",0.0134905823226415
"STANDING","1","GravityAcc","std","X",-0.99376298509434
"STANDING","1","GravityAcc","std","Y",-0.981225957924528
"STANDING","1","GravityAcc","std","Z",-0.976324063584906
"STANDING","1","GravityAccMag","mean",NA,-0.984278207358491
"STANDING","1","GravityAccMag","std",NA,-0.981942928867925
"STANDING","2","BodyAcc","mean","X",-0.353017633796296
"STANDING","2","BodyAcc","mean","Y",-0.489146262212037
"STANDING","2","BodyAcc","mean","Z",-0.529980345859813
"STANDING","2","BodyAcc","std","X",-0.988164179537037
"STANDING","2","BodyAcc","std","Y",-0.957606915740741
"STANDING","2","BodyAcc","std","Z",-0.948087717407407
"STANDING","2","BodyAccJerk","mean","X",-0.453107190953704
"STANDING","2","BodyAccJerk","mean","Y",-0.480261080241759
"STANDING","2","BodyAccJerk","mean","Z",-0.49407337025213
"STANDING","2","BodyAccJerk","std","X",-0.98204681962963
"STANDING","2","BodyAccJerk","std","Y",-0.97228984037037
"STANDING","2","BodyAccJerk","std","Z",-0.983720675833333
"STANDING","2","BodyAccJerkMag","mean",NA,-0.980489077407407
"STANDING","2","BodyAccJerkMag","std",NA,-0.976675280185185
"STANDING","2","BodyAccMag","mean",NA,-0.964963673888889
"STANDING","2","BodyAccMag","std",NA,-0.959197173240741
"STANDING","2","BodyBodyAccJerkMag","mean",NA,-0.977065295555556
"STANDING","2","BodyBodyAccJerkMag","std",NA,-0.97516046
"STANDING","2","BodyBodyGyroJerkMag","mean",NA,-0.977849827407407
"STANDING","2","BodyBodyGyroJerkMag","std",NA,-0.977754298148148
"STANDING","2","BodyBodyGyroMag","mean",NA,-0.961775904814815
"STANDING","2","BodyBodyGyroMag","std",NA,-0.956788725740741
"STANDING","2","BodyGyro","mean","X",-0.495449749804167
"STANDING","2","BodyGyro","mean","Y",-0.527307905361111
"STANDING","2","BodyGyro","mean","Z",-0.436396263281482
"STANDING","2","BodyGyro","std","X",-0.973993377222222
"STANDING","2","BodyGyro","std","Y",-0.971239023425926
"STANDING","2","BodyGyro","std","Z",-0.967305498796296
"STANDING","2","BodyGyroJerk","mean","X",-0.105562157888889
"STANDING","2","BodyGyroJerk","mean","Y",-0.042241953537037
"STANDING","2","BodyGyroJerk","mean","Z",-0.0546539479425926
"STANDING","2","BodyGyroJerk","std","X",-0.979324000740741
"STANDING","2","BodyGyroJerk","std","Y",-0.983447258518519
